Walking
10204,-9636,-2340,-2407,-4742,-513
13848,-8204,-6652,-5111,-6210,1175
13632,-11336,-7304,-3320,-3953,144
14804,-12228,-9252,-332,-2576,-1428
13128,-7344,-7704,-2232,3334,969
11436,-9956,-9576,-1495,8589,1675
11488,-8360,-9840,-1831,6751,-2107
10648,-8144,-9304,1674,6750,-1087
10728,-8680,-9464,2424,4354,-1564
9928,-6912,-8424,5036,-3076,-4271
13452,-5684,-7512,-1522,-3211,1429
12900,-6104,-9136,-4209,-1991,7609
13052,-12604,-9052,1663,-2563,9196
11152,-11204,-4624,-595,-8626,-168
13528,-10800,-5604,4095,-676,-3041
11116,-9052,-5708,-2556,5130,1145
11044,-9020,-4460,-3233,2565,1135
11300,-9500,-6304,-6072,3385,4090
11904,-11052,-6728,-3014,2532,-726
13584,-12052,-8124,-5113,771,234
14108,-11420,-9372,-2256,1095,798
11188,-8280,-6576,-4907,5498,2154
11688,-10008,-9172,-2943,5134,2328
10552,-8564,-8692,420,2522,-989
11240,-7904,-8124,-712,1666,3208
11220,-9556,-8828,1207,-647,1342
12232,-9280,-8196,2939,-2241,-272
12348,-9924,-6880,775,-2333,2279
10724,-9384,-4568,959,-395,1497
11660,-10644,-5680,-43,-466,-3091
10904,-10340,-5524,-1061,2830,-774
11620,-11676,-5564,122,1987,-2507
11240,-11720,-5452,-1777,3555,1695
11388,-10432,-4036,228,-45,-1269
12124,-10244,-4184,-1599,455,1304
13364,-10844,-5488,484,-4030,-1516
12052,-9776,-5640,1302,-1646,-1892
13404,-10388,-8220,2029,-1357,-3884
11684,-8400,-6284,-1544,2620,1491
11892,-9144,-7016,266,1039,945
12488,-8764,-7524,2431,-762,-1047
12528,-9052,-5900,715,562,441
12460,-9600,-3848,-1518,-2780,2725
13272,-10548,-5228,1556,-1618,40
11872,-10768,-4460,-2113,2399,1888
11064,-11792,-3300,769,2694,-3182
10584,-10136,-2916,-3575,2019,2303
11080,-10596,-3444,-2070,145,1433
11820,-11120,-4780,-2135,-276,854
11180,-11136,-4444,1015,-870,-3100
15140,-13528,-12656,1839,-6630,-7348
12312,-7024,-4020,1108,-4608,-3634
12064,-10776,-8236,-5527,1037,4843
11108,-9168,-8608,-3308,795,-329
10760,-10272,-9796,857,1258,-642
11760,-8528,-9364,1797,-729,-1334
12256,-8192,-9788,1225,-459,1683
11860,-11068,-6332,-1700,-326,6316
11528,-11444,-9716,9541,-4316,-1015
11352,-6992,-7480,1680,-2070,209
9276,-8972,-6748,-9558,2105,3910
8504,-10452,-7768,-8801,-892,3327
8008,-12408,-7856,-4830,-3023,-86
9060,-11700,-11204,-4767,-2717,979
7356,-11788,-12456,-7416,-2222,4458
6384,-8160,-7796,-1862,-2269,-2553
10000,-8636,-14208,2733,-1353,-4329
5596,-9504,-9732,-1488,1927,2444
9488,-8036,-11156,5104,-3264,-6571
10260,-8844,-10024,4242,-2856,-3420
10680,-8848,-8880,4921,-3058,-4603
10952,-7716,-9820,5209,408,-1345
10348,-14544,-11584,1888,2281,4149
8520,-8248,-6524,2450,1466,-4691
8220,-11596,-7528,1792,-2131,-3098
10464,-10936,-6804,-2218,658,709
9620,-10472,-6944,1550,91,-1696
11152,-9128,-6416,220,-1550,-3028
11148,-9740,-7256,-1722,-2,-430
12848,-12944,-9396,-5318,-770,1129
10940,-10076,-11984,3426,-6617,-4280
8772,-8952,-11164,-3711,2402,1666
8128,-10324,-9992,-3175,2186,3885
9040,-8036,-9400,-1897,1357,3075
10308,-8680,-10264,-81,-1310,1460
9476,-10380,-13300,-1186,-5119,4509
7468,-14376,-14100,-11750,-2451,20887
4616,-7200,-6884,6114,-262,-6804
4552,-10684,-9040,4874,137,-7380
8000,-7340,-7920,6176,-5946,-1690
7956,-11196,-5036,-11624,32767,3657
4740,-14296,-9276,-9551,1362,18688
5884,-14464,-7968,-164,-2368,-5874
6932,-11984,-11096,5507,-3568,-10431
11972,-9664,-15820,4169,-761,-8308
5744,-9480,-16352,-3686,-6741,1983
5688,-9804,-11716,45,-775,1817
4408,-10336,-12020,4594,-59,-4306
8120,-7284,-8540,6349,-3310,-6157
7708,-11548,-11300,2986,-4126,2097
5816,-15248,-10660,4136,-4555,-1806
7228,-10736,-10020,12256,-1208,-5886
2908,-14536,-7956,-60,-4215,4534
4260,-14128,-7648,7292,-4086,-5967
5868,-10776,-5676,4375,-3336,-3432
6268,-14488,-6516,-310,-4212,-2640
8696,-14516,-6260,2232,-3755,-3895
9424,-13520,-6136,-2260,-1556,-1451
6612,-15328,-6068,1506,-1664,-4229
9744,-12880,-6484,3490,-1684,-6469
10324,-11796,-5688,-1238,1681,-2219
9168,-11052,-5956,3156,-2916,-5399
11448,-9904,-6568,72,-2884,-5246
