11060,-9360,9348,-573,-82,11
11460,-8404,10020,139,385,-900
10768,-8468,9844,-543,403,-369
10784,-9032,9896,-517,-143,-52
11048,-8416,10020,124,25,-595
11300,-8424,10168,-1856,1297,-681
10740,-8168,9992,-140,350,-978
11352,-8344,10464,415,-449,-867
11372,-8096,9836,895,489,-1469
10832,-8452,10412,-572,679,-803
10596,-8148,10372,333,623,-947
10976,-7568,10712,79,376,-742
12164,-7580,11124,-1384,606,-682
12128,-8784,11228,-760,4143,-1704
10184,-8128,12772,-2764,7027,-1185
8580,-7512,10744,-2076,6629,2382
5580,-8124,10684,2761,800,-78
7996,-6732,10680,1525,-581,-1758
9444,-8172,14744,-1623,-402,1011
8552,-11172,19216,2593,-7928,-57
6816,-13664,9380,2497,506,-2229
8924,-3208,10420,9647,-3902,-7815
9096,-3360,13372,-8549,-2718,-2647
7208,-1024,13216,204,-4190,-246
16316,-4388,5236,-8285,-7881,2876
18484,-14228,3156,-2361,4190,-1282
11448,-5688,6196,2553,9010,-2507
10204,920,10380,4920,-12584,8853
13264,-7812,12436,5337,-4940,-11789
15768,5392,2788,3947,-6837,-9851
24992,5264,6148,-5126,-10211,7345
14516,-4184,8272,1299,2467,-186
13872,-4028,8460,-2551,4322,-7957
16372,4624,6232,-3277,1013,-5509
19300,-260,6168,-8093,3269,-6698
14960,7772,7828,-5068,2165,-13008
16512,1720,7180,-10581,498,-4353
15228,2416,3576,-718,-1415,-8670
12968,7384,4032,4193,-9147,-1477
22476,16116,2724,-7369,-5361,4008
12684,-2992,13816,-23937,-1980,11672
15424,2080,11028,-764,-8255,-5679
11476,784,8932,1289,-170,33
10880,-1620,5740,5986,461,2115
12448,248,6068,-290,1053,3892
21808,-2452,4200,-13013,10526,2866
13976,-352,8612,6199,1151,371
12400,3364,9640,-2339,963,1525
12120,2420,10232,-1750,1210,1393
13048,2720,9936,-3265,-320,-1485
16288,-852,10744,-291,358,-2571
12748,1496,10940,5708,-1908,2744
13360,1044,9692,-977,-5230,6656
14936,-2128,9284,-5168,1083,8620
13744,-4920,8508,435,-2142,3819
13460,-3888,7592,5895,-2427,4306
13572,1932,7708,3142,-602,7945
-1020,-3844,11548,-14524,4819,13369
10436,-8004,1104,-6321,1872,13401
9716,-7336,17220,16118,7502,20703
-3316,-25016,17056,18873,21782,32767
4260,-19028,15768,-2516,10109,-32768
3180,-23296,10560,-7302,2886,9339
8060,-9120,8800,5172,4533,-2388
7940,-5776,7384,-422,-4745,-11949
6160,-8256,13256,2852,-3304,235
6696,-8648,10540,-5510,-6445,6635
5732,-12176,10852,-1113,3576,58
4864,-12492,9812,3610,-18,3712
3204,-11688,15020,21003,-3222,-11020
7588,-5556,16928,11247,-5908,-12453
11600,-4536,14552,-6551,-2589,1338
9748,-6648,10748,-374,600,717
8816,-7004,14632,2743,-334,122
10064,-6520,12656,1350,2019,-440
